,category,viewCount,likeCount,commentCount,duration,made_for_kids,viewPerComment,tagsCount,year,weekday,time,month,time_of_day,title_length
28119,5,6,665001,34019,2,0,663.4167083100621,4,2019,1,2023-05-23 16:32:00,2,0,27
28120,5,5,314957,21823,2,0,382.33812949640287,6,2019,0,2023-05-23 17:07:00,2,0,30
28121,3,4,228220,12015,2,0,364.3986683312526,3,2019,6,2023-05-23 19:40:00,2,1,39
28122,5,5,375133,19663,2,0,433.0821848141179,4,2019,5,2023-05-23 16:10:00,2,0,43
28123,5,5,211124,5876,2,0,1053.4140571817563,1,2019,4,2023-05-23 18:05:00,2,1,28
28124,3,4,153687,9848,2,0,375.1706945572705,3,2019,3,2023-05-23 22:00:00,2,1,21
28125,5,4,105596,9766,0,0,147.10884702027442,4,2019,2,2023-05-23 12:20:00,2,0,29
28126,5,5,318181,10800,2,0,880.5178703703704,3,2019,1,2023-05-23 19:22:00,2,1,20
28127,5,5,253292,15614,2,0,346.2152555399001,2,2019,0,2023-05-23 19:32:00,2,1,19
28128,5,4,119399,7369,2,0,415.8691817071516,3,2019,6,2023-05-23 20:57:00,2,1,15
28129,5,6,352375,10780,2,0,1113.758905380334,2,2019,5,2023-05-23 19:53:00,2,1,15
28130,5,4,150744,7447,2,0,454.9987914596482,2,2019,4,2023-05-23 18:56:00,2,1,18
28131,5,4,184229,15450,2,0,253.80537216828478,2,2019,3,2023-05-23 20:51:00,2,1,13
28132,5,6,357109,7240,2,0,1628.4970994475138,3,2019,2,2023-05-23 18:29:00,2,1,22
28133,5,5,324952,11199,2,0,606.6561300116082,4,2019,1,2023-05-23 20:39:00,2,1,20
28134,5,5,277659,32117,1,0,215.03963632966963,2,2019,0,2023-05-23 20:57:00,2,1,16
28135,5,5,275969,15323,2,0,524.8397833322456,3,2019,6,2023-05-23 23:14:00,2,1,24
28136,5,6,347672,14675,2,0,806.3031686541738,2,2019,5,2023-05-23 21:25:00,2,1,15
28137,5,4,186019,14010,2,0,309.2475374732334,2,2019,4,2023-05-23 22:25:00,2,1,5
28138,5,4,167876,18189,2,0,212.71988564517017,6,2019,3,2023-05-23 21:00:00,2,1,39
28139,5,5,196789,9651,2,0,617.7694539425967,4,2019,2,2023-05-23 19:08:00,2,1,28
28140,5,6,610780,33282,2,0,563.3374196262243,3,2019,0,2023-05-23 21:14:00,2,1,14
28141,5,5,350913,15087,2,0,622.6137071651091,3,2019,6,2023-05-23 21:46:00,2,1,15
28142,5,5,231779,18062,2,0,348.33844535488873,4,2019,5,2023-05-23 18:23:00,2,1,28
28143,5,5,270268,9321,2,0,939.3238922862354,4,2019,4,2023-05-23 19:49:00,2,1,33
28144,3,4,304202,18365,2,0,240.9134767220256,4,2019,3,2023-05-23 20:00:00,1,1,29
28145,5,5,249010,12420,2,0,426.15877616747184,2,2019,2,2023-05-23 18:38:00,1,1,24
28146,5,4,117597,11466,2,0,251.8487702773417,5,2019,1,2023-05-23 17:05:00,1,0,17
28147,5,6,472731,22238,2,0,587.7890547711125,5,2019,0,2023-05-23 18:05:00,1,1,11
28148,5,5,440370,33243,1,0,258.8422525042866,5,2019,6,2023-05-23 16:56:00,1,0,21
28149,5,5,287805,22727,2,0,354.4661855942271,5,2019,5,2023-05-23 13:51:00,1,0,16
28150,5,5,252932,79893,2,0,69.48988021478728,3,2019,4,2023-05-23 12:51:00,1,0,25
28151,5,5,345838,32432,2,0,270.4077454366058,4,2019,3,2023-05-23 17:01:00,1,0,32
28152,5,5,347175,135739,2,0,55.25907071659582,1,2019,2,2023-05-23 21:16:00,1,1,44
28153,5,4,195049,48656,2,0,70.41863285103584,3,2019,1,2023-05-23 19:00:00,1,1,24
28154,5,4,208619,237112,1,0,15.872646681736901,7,2019,0,2023-05-23 16:21:00,1,0,23
28155,5,5,219323,17242,2,0,322.75118895719754,2,2019,6,2023-05-23 12:54:00,1,0,22
28156,5,4,148695,5287,1,0,485.1057310383961,2,2019,4,2023-05-23 18:41:00,1,1,33
28157,5,5,285303,22958,2,0,323.69979963411447,3,2019,3,2023-05-23 16:38:00,1,0,18
28158,5,6,468713,35696,3,0,446.2504482294935,4,2019,2,2023-05-23 17:32:00,1,0,11
28159,5,5,317237,14682,2,0,370.9834491213731,4,2019,1,2023-05-23 21:00:00,1,1,21
28160,3,5,338998,17449,2,0,473.2477505874262,2,2019,0,2023-05-23 18:09:00,1,1,13
28161,5,5,290948,17360,2,0,432.74879032258065,3,2019,6,2023-05-23 18:36:00,1,1,23
28162,5,5,293109,15519,1,0,463.67156388942584,4,2019,5,2023-05-23 20:45:00,1,1,42
28163,5,5,297621,15968,1,0,431.4746993987976,4,2019,5,2023-05-23 11:47:00,1,2,30
28164,5,5,355977,25406,2,0,264.6333149649689,3,2019,4,2023-05-23 18:42:00,1,1,24
28165,5,6,504496,29488,2,0,595.2265328269126,4,2019,3,2023-05-23 21:11:00,1,1,17
28166,5,4,206782,8179,2,0,464.96759995109426,5,2019,2,2023-05-23 18:36:00,1,1,23
28167,5,4,197349,16833,2,0,270.32572922236085,5,2019,1,2023-05-23 19:50:00,1,1,18
28168,5,5,306914,10379,2,0,805.4749975912902,6,2019,0,2023-05-23 15:25:00,1,0,31
28169,5,5,397238,31204,2,0,276.84069350083325,3,2019,6,2023-05-23 20:10:00,1,1,18
28170,5,5,299747,12664,2,0,709.2868761844599,4,2019,5,2023-05-23 22:47:00,1,1,17
28171,5,5,284544,14954,2,0,517.5598502073024,4,2019,4,2023-05-23 19:42:00,1,1,42
28172,5,6,476879,20624,2,0,565.7679887509697,4,2019,3,2023-05-23 15:45:00,1,0,36
28173,5,6,578652,18694,2,0,993.2666096073607,2,2019,2,2023-05-23 20:40:00,1,1,21
28174,5,4,199016,17251,2,0,218.45162599269608,5,2018,0,2023-05-23 20:39:00,12,1,16
28175,5,2,7855,340,1,0,1373.8441176470587,5,2017,1,2023-05-23 18:00:00,2,1,14
28176,5,3,13676,408,2,0,1528.7156862745098,5,2017,0,2023-05-23 17:00:00,2,0,14
28177,5,2,5757,256,2,0,1182.859375,5,2017,6,2023-05-23 21:17:00,2,1,15
28178,5,2,6640,286,2,0,1110.2937062937062,5,2017,4,2023-05-23 23:12:00,2,1,18
28179,5,4,42321,3417,1,0,314.10535557506586,5,2017,2,2023-05-23 14:31:00,2,0,13
28180,5,2,10659,473,2,0,1021.4566596194503,5,2017,6,2023-05-23 16:21:00,2,0,13
28181,5,4,33529,903,3,0,1990.9114064230344,5,2017,3,2023-05-23 18:00:00,2,1,15
28182,5,2,8167,352,2,0,1198.877840909091,5,2017,2,2023-05-23 21:18:00,2,1,9
28183,5,4,25848,943,2,0,1332.8451749734888,5,2017,1,2023-05-23 18:00:00,1,1,15
28184,5,3,10684,340,2,0,1663.355882352941,5,2017,1,2023-05-23 15:00:00,1,0,17
28185,5,2,8170,349,3,0,1268.1547277936963,5,2017,0,2023-05-23 16:47:00,1,0,19
28186,5,4,33757,1226,2,0,1397.578303425775,5,2017,6,2023-05-23 19:30:00,1,1,20
28187,5,2,7963,643,3,0,701.8429237947123,5,2017,6,2023-05-23 15:00:00,1,0,16
28188,5,2,6136,335,2,0,752.5194029850746,5,2017,5,2023-05-23 18:04:00,1,1,26
28189,5,2,8357,311,2,0,1207.5594855305467,5,2017,5,2023-05-23 15:01:00,1,0,7
28190,5,2,7553,353,2,0,945.3626062322946,5,2017,4,2023-05-23 18:00:00,1,1,11
28191,5,2,6033,284,1,0,971.9154929577464,5,2017,4,2023-05-23 15:01:00,1,0,5
28192,5,2,6916,354,2,0,1067.7711864406779,5,2017,3,2023-05-23 19:29:00,1,1,8
28193,5,3,13668,429,2,0,1429.1631701631702,5,2017,2,2023-05-23 19:30:00,1,1,25
28194,5,2,5648,226,1,0,1011.3539823008849,5,2017,2,2023-05-23 15:00:00,1,0,17
28195,5,2,4978,275,3,0,1039.4145454545455,5,2017,5,2023-05-23 18:00:00,1,1,11
28196,5,2,10112,452,2,0,930.1460176991151,5,2017,4,2023-05-23 18:00:00,1,1,19
28197,5,3,9870,453,2,0,1383.150110375276,5,2017,4,2023-05-23 14:00:00,1,0,13
28198,5,2,7230,346,2,0,1176.9450867052024,5,2017,2,2023-05-23 17:16:00,1,0,21
28199,5,2,11051,1246,2,0,371.64205457463885,5,2017,0,2023-05-23 20:50:00,1,1,22
28200,5,3,15910,2538,3,0,239.71355397951143,5,2017,6,2023-05-23 14:42:00,1,0,13
28201,5,3,11682,1001,3,0,603.8551448551449,5,2017,5,2023-05-23 19:44:00,1,1,19
28202,5,2,11587,594,2,0,821.3872053872054,5,2017,5,2023-05-23 13:22:00,1,0,6
28203,5,2,11050,936,2,0,528.1762820512821,5,2017,4,2023-05-23 22:05:00,1,1,17
28204,5,2,10212,446,2,0,1031.8497757847533,5,2017,4,2023-05-23 17:20:00,1,0,18
28205,5,2,7315,405,2,0,1037.0222222222221,5,2017,3,2023-05-23 18:27:00,1,1,18
28206,5,2,7224,818,3,0,337.19437652811735,5,2017,2,2023-05-23 18:00:00,1,1,17
28207,5,3,12279,1313,2,0,430.0731150038081,5,2017,1,2023-05-23 18:00:00,1,1,24
28208,5,3,19143,1960,2,0,376.5025510204082,5,2017,0,2023-05-23 19:02:00,1,1,9
28209,5,2,7399,410,2,0,978.2414634146342,5,2017,6,2023-05-23 18:54:00,1,1,14
28210,5,2,13617,1275,2,0,355.56235294117647,5,2017,6,2023-05-23 13:27:00,1,0,29
28211,5,3,18710,1700,3,0,474.09235294117644,6,2017,5,2023-05-23 23:00:00,1,1,15
28212,5,2,9369,558,2,0,728.5376344086021,5,2017,5,2023-05-23 20:07:00,1,1,7
28213,5,2,7581,491,2,0,764.2097759674134,1,2017,5,2023-05-23 13:42:00,1,0,18
28214,5,3,16248,1635,2,0,425.2892966360856,2,2017,4,2023-05-23 15:37:00,1,0,27
28215,5,4,22007,754,2,0,1427.1220159151194,5,2017,4,2023-05-23 14:03:00,1,0,16
28216,5,4,32375,5061,3,0,295.777316735823,4,2017,3,2023-05-23 16:07:00,1,0,30
28217,5,2,9494,571,2,0,754.5113835376533,5,2017,3,2023-05-23 00:00:00,1,1,22
28218,5,2,10665,450,2,0,1031.2,5,2017,2,2023-05-23 23:56:00,1,1,22
28219,5,3,17651,690,2,0,1175.6666666666667,2,2017,1,2023-05-23 19:58:00,1,1,19
28220,5,6,414453,17612,2,0,828.8019532137179,2,2017,0,2023-05-23 01:15:00,1,1,31
28221,5,2,6690,588,2,0,706.4336734693877,5,2016,4,2023-05-23 06:03:00,12,2,20
28222,5,2,3640,194,2,0,1142.2474226804125,5,2016,4,2023-05-23 06:03:00,12,2,9
28223,5,2,7387,222,1,0,1610.5900900900901,5,2016,4,2023-05-23 06:01:00,12,2,10
28224,5,2,3901,186,3,0,1140.8763440860216,5,2016,4,2023-05-23 06:01:00,12,2,14
28225,5,4,35191,1466,4,0,1603.5177353342428,0,2016,3,2023-05-23 00:24:00,12,1,11
28226,5,2,0,930,0,0,304.1688172043011,5,2016,4,2023-05-23 09:26:00,10,2,16
28227,5,2,8518,564,2,0,681.4397163120567,5,2016,1,2023-05-23 23:28:00,10,1,9
28228,5,2,4787,179,2,0,1358.7541899441342,5,2016,3,2023-05-23 17:00:00,10,0,18
28229,5,2,5152,250,1,0,844.684,5,2016,2,2023-05-23 04:21:00,10,1,10
28230,5,3,12039,668,2,0,837.0853293413173,5,2016,0,2023-05-23 17:29:00,10,0,22
28231,5,4,18244,713,2,0,1403.5596072931276,5,2016,0,2023-05-23 13:26:00,10,0,13
28232,5,3,13723,458,2,0,1366.080786026201,5,2016,5,2023-05-23 15:00:00,9,0,21
28233,5,2,7275,412,1,0,791.9587378640776,5,2016,4,2023-05-23 17:00:00,9,0,12
28234,5,2,8987,319,2,0,1227.8401253918496,5,2016,3,2023-05-23 16:00:00,9,0,5
28235,5,2,8210,417,2,0,1129.095923261391,5,2016,2,2023-05-23 21:00:00,9,1,16
28236,5,3,12711,375,1,0,1488.6586666666667,5,2016,2,2023-05-23 16:00:00,9,0,19
28237,5,2,8562,378,1,0,1040.9973544973545,5,2016,1,2023-05-23 16:00:00,9,0,16
28238,5,3,11319,505,2,0,1345.1425742574258,5,2016,0,2023-05-23 16:00:00,9,0,15
28239,5,3,17359,473,2,0,1508.985200845666,5,2016,6,2023-05-23 16:00:00,9,0,15
28240,5,2,8695,361,2,0,941.4847645429363,5,2016,5,2023-05-23 16:00:00,9,0,12
28241,5,4,29427,1054,2,0,1137.8396584440227,5,2016,2,2023-05-23 17:00:00,9,0,21
28242,5,2,8763,459,2,0,1014.6514161220043,5,2016,1,2023-05-23 17:00:00,9,0,17
28243,5,2,11447,489,1,0,877.7505112474438,5,2016,1,2023-05-23 15:00:00,9,0,23
28244,5,3,16769,781,2,0,980.5364916773367,5,2016,0,2023-05-23 15:44:00,9,0,27
28245,5,4,22410,1250,3,0,818.2656,5,2016,6,2023-05-23 11:32:00,9,2,19
28246,5,2,11254,674,1,0,634.6572700296736,5,2016,4,2023-05-23 23:40:00,9,1,17
28247,5,2,12670,652,3,0,758.6226993865031,5,2016,4,2023-05-23 13:27:00,9,0,17
28248,5,3,18601,706,2,0,1301.815864022663,5,2016,3,2023-05-23 18:36:00,9,1,22
28249,5,4,24904,827,3,0,1446.597339782346,5,2016,2,2023-05-23 12:26:00,8,0,11
28250,5,2,12373,625,2,0,745.1664,5,2016,1,2023-05-23 12:36:00,8,0,20
28251,5,2,13466,681,1,0,709.237885462555,5,2016,6,2023-05-23 22:51:00,8,1,18
28252,5,4,23545,1452,3,0,778.4276859504132,5,2016,5,2023-05-23 21:19:00,8,1,28
28253,5,3,12255,539,2,0,945.2727272727273,5,2016,3,2023-05-23 17:00:00,8,0,11
28254,5,3,13414,916,2,0,639.396288209607,5,2016,2,2023-05-23 19:29:00,8,1,14
28255,5,3,14380,723,2,0,900.1894882434301,5,2016,0,2023-05-23 18:30:00,8,1,20
28256,5,3,13915,819,2,0,910.026862026862,5,2016,6,2023-05-23 18:30:00,8,1,17
28257,5,2,11287,515,2,0,847.7631067961165,5,2016,5,2023-05-23 16:00:00,8,0,19
28258,5,2,12836,622,1,0,766.8890675241157,5,2016,4,2023-05-23 16:00:00,8,0,7
28259,5,3,12870,687,3,0,782.0247452692868,5,2016,3,2023-05-23 16:00:00,8,0,18
28260,5,3,13333,516,1,0,1179.1996124031007,5,2016,2,2023-05-23 16:00:00,8,0,26
28261,5,4,29434,2436,2,0,572.9080459770115,5,2016,1,2023-05-23 16:00:00,8,0,17
28262,5,4,47985,2400,3,0,914.81625,5,2016,0,2023-05-23 13:49:00,8,0,16
28263,5,3,20029,954,1,0,787.4591194968554,5,2016,4,2023-05-23 01:51:00,7,1,5
28264,5,4,30598,1309,1,0,1072.7051184110007,5,2016,6,2023-05-23 23:26:00,7,1,15
28265,5,3,9938,427,2,0,1370.8688524590164,5,2016,4,2023-05-23 17:00:00,7,0,20
28266,5,3,8668,415,2,0,1499.990361445783,5,2016,3,2023-05-23 17:00:00,7,0,22
28267,5,4,18361,1082,2,0,939.3012939001849,5,2016,2,2023-05-23 17:00:00,7,0,27
28268,5,4,16966,895,2,0,1120.7016759776536,5,2016,1,2023-05-23 17:00:00,7,0,25
28269,5,4,33586,1836,2,0,1204.7194989106754,5,2016,0,2023-05-23 17:00:00,7,0,15
28270,5,2,7814,467,3,0,984.9892933618844,5,2016,6,2023-05-23 17:00:00,7,0,15
28271,5,3,12103,559,2,0,1239.1717352415026,5,2016,5,2023-05-23 14:35:00,7,0,12
28272,5,2,5493,311,2,0,887.8167202572347,5,2016,4,2023-05-23 16:59:00,7,0,14
28273,5,3,11023,604,2,0,1034.9337748344371,5,2016,0,2023-05-23 15:26:00,6,0,14
28274,5,2,8392,569,2,0,772.152899824253,5,2016,5,2023-05-23 15:04:00,6,0,18
28275,5,4,25877,2025,2,0,597.6276543209876,5,2016,4,2023-05-23 17:02:00,6,0,17
28276,5,3,11167,581,2,0,1008.2065404475043,5,2016,3,2023-05-23 12:26:00,6,0,8
28277,5,3,12115,615,2,0,957.1170731707317,5,2016,1,2023-05-23 14:56:00,6,0,10
28278,5,3,16090,746,2,0,1216.4517426273458,5,2016,2,2023-05-23 15:10:00,6,0,20
28279,5,4,65449,3837,2,0,730.7969768047955,5,2016,1,2023-05-23 20:42:00,5,1,12
28280,5,4,37773,741,2,0,3045.1997300944668,6,2016,3,2023-05-23 20:09:00,5,1,20
28281,5,2,6839,624,2,0,622.6089743589744,5,2016,2,2023-05-23 16:52:00,5,0,27
28282,5,3,11955,507,3,0,1024.0236686390533,5,2016,1,2023-05-23 18:54:00,5,1,15
28283,5,3,10257,516,2,0,1009.2558139534884,1,2016,0,2023-05-23 19:13:00,5,1,11
28284,5,4,19495,632,2,0,1753.7958860759493,7,2016,1,2023-05-23 21:07:00,5,1,12
28285,5,3,15084,644,2,0,1031.142857142857,8,2016,6,2023-05-23 16:20:00,5,0,16
28286,5,3,13068,683,2,0,907.6647144948755,6,2016,1,2023-05-23 13:40:00,4,0,11
28287,5,3,20643,1693,0,0,335.8865918487891,5,2016,6,2023-05-23 00:00:00,2,1,20
28288,5,4,32328,2841,2,0,492.4142907426962,5,2015,4,2023-05-23 09:54:00,12,2,16
28289,5,4,0,0,0,0,0.0,5,2015,3,2023-05-23 10:33:00,12,2,18
28290,5,3,12765,778,3,0,900.3804627249357,5,2015,2,2023-05-23 16:09:00,12,0,16
28291,5,4,36685,978,2,0,2210.2341513292436,5,2015,1,2023-05-23 23:25:00,12,1,17
28292,5,4,23488,850,2,0,1294.4235294117648,5,2015,1,2023-05-23 22:55:00,12,1,22
28293,5,2,6428,443,4,0,909.0406320541761,5,2015,0,2023-05-23 01:58:00,12,1,8
28294,5,4,17464,893,5,0,1843.8062709966405,5,2015,6,2023-05-23 00:03:00,12,1,33
28295,5,5,96158,2288,2,0,2448.497377622378,5,2015,2,2023-05-23 19:38:00,12,1,16
28296,5,3,17595,932,2,0,857.8229613733905,5,2015,2,2023-05-23 02:15:00,12,1,15
28297,5,4,17239,772,3,0,1342.3290155440413,5,2015,1,2023-05-23 15:03:00,12,0,21
28298,5,3,19090,978,3,0,976.7321063394683,5,2015,1,2023-05-23 06:40:00,12,2,17
28299,5,2,7362,413,3,0,875.6077481840193,5,2015,2,2023-05-23 19:45:00,12,1,20
28300,5,4,32139,778,2,0,2142.146529562982,6,2015,5,2023-05-23 20:39:00,11,1,24
28301,5,4,22165,740,2,0,1480.587837837838,6,2015,0,2023-05-23 18:09:00,11,1,15
28302,5,2,7673,570,2,0,633.4736842105264,5,2015,6,2023-05-23 23:56:00,11,1,30
28303,5,3,18161,575,2,0,1616.326956521739,5,2015,1,2023-05-23 02:59:00,11,1,17
28304,5,3,11592,631,2,0,925.9841521394611,6,2015,0,2023-05-23 00:13:00,11,1,19
28305,5,3,16401,655,3,0,1141.5496183206108,7,2015,5,2023-05-23 20:13:00,11,1,6
28306,5,3,15576,950,4,0,1041.381052631579,6,2015,3,2023-05-23 19:00:00,11,1,16
28307,5,4,20179,1100,2,0,1146.4172727272728,5,2015,2,2023-05-23 19:00:00,11,1,23
28308,5,3,18556,1121,1,0,489.6449598572703,6,2015,1,2023-05-23 22:57:00,11,1,26
28309,5,2,10464,358,2,0,1264.522346368715,6,2015,1,2023-05-23 20:22:00,10,1,8
28310,5,4,21056,497,2,0,2173.215291750503,7,2015,0,2023-05-23 20:33:00,10,1,23
28311,5,3,16839,459,2,0,1775.644880174292,5,2015,3,2023-05-23 20:34:00,10,1,27
28312,5,2,6908,276,2,0,1165.3152173913043,5,2015,2,2023-05-23 17:00:00,10,0,21
28313,5,3,24188,849,2,0,1155.2779740871613,6,2015,6,2023-05-23 16:00:00,10,0,19
28314,5,2,8530,390,2,0,1059.1564102564103,5,2015,5,2023-05-23 18:00:00,10,1,20
28315,5,4,20783,762,4,0,2157.8963254593177,5,2015,4,2023-05-23 20:45:00,10,1,17
28316,5,2,10221,537,2,0,783.6536312849162,6,2015,3,2023-05-23 15:32:00,10,0,11
28317,5,3,17832,628,2,0,1349.0366242038217,5,2015,3,2023-05-23 21:41:00,10,1,32
28318,5,4,41185,2509,2,0,602.5265045834994,5,2015,0,2023-05-23 21:19:00,10,1,17
28319,5,3,14857,467,2,0,1861.323340471092,5,2015,2,2023-05-23 17:00:00,9,0,17
28320,5,2,8072,467,2,0,915.9014989293362,5,2015,1,2023-05-23 04:54:00,9,1,13
28321,5,3,12146,647,2,0,897.2596599690881,5,2015,0,2023-05-23 00:11:00,9,1,13
28322,5,4,38092,897,2,0,2399.8996655518395,5,2015,4,2023-05-23 21:03:00,9,1,19
28323,5,4,30455,748,2,0,2817.2045454545455,5,2015,3,2023-05-23 23:09:00,9,1,20
28324,5,4,20898,677,2,0,1704.7902511078287,5,2015,2,2023-05-23 20:54:00,9,1,21
28325,5,3,13064,467,2,0,1259.7558886509637,5,2015,1,2023-05-23 21:51:00,9,1,17
28326,5,3,20171,612,2,0,1623.485294117647,5,2015,6,2023-05-23 23:31:00,9,1,21
28327,5,4,23897,1091,2,0,1217.089825847846,6,2015,5,2023-05-23 15:52:00,9,0,36
28328,5,3,13542,393,2,0,1694.0458015267175,5,2015,4,2023-05-23 17:37:00,9,0,22
28329,5,3,11425,375,2,0,1847.464,6,2015,3,2023-05-23 18:14:00,9,1,23
28330,5,4,38820,651,2,0,2681.559139784946,6,2015,3,2023-05-23 15:16:00,9,0,23
28331,5,2,6990,322,3,0,996.6024844720497,5,2015,1,2023-05-23 20:59:00,9,1,17
28332,5,3,24604,3455,2,0,248.64399421128797,6,2015,0,2023-05-23 19:57:00,9,1,30
28333,5,3,16222,2307,3,0,254.2982228001734,6,2015,6,2023-05-23 16:37:00,9,0,41
28334,5,3,18971,2551,3,0,280.80674245393965,5,2015,5,2023-05-23 16:35:00,9,0,39
28335,5,3,16759,1722,3,0,381.493031358885,7,2015,4,2023-05-23 20:05:00,9,1,48
28336,5,3,16346,1580,3,0,423.60886075949367,7,2015,3,2023-05-23 17:00:00,9,0,40
28337,5,3,19623,1370,3,0,720.4226277372263,5,2015,2,2023-05-23 19:00:00,9,1,48
28338,5,3,10421,597,3,0,863.2462311557789,6,2015,2,2023-05-23 16:00:00,9,0,18
28339,5,3,14810,1243,2,0,486.9855189058729,7,2015,1,2023-05-23 18:13:00,9,1,27
28340,5,4,59553,2302,3,0,2170.9300608166814,7,2015,1,2023-05-23 16:48:00,9,0,45
28341,5,3,16036,1711,2,0,395.3804792518995,7,2015,0,2023-05-23 22:14:00,9,1,38
28342,5,4,22104,510,2,0,2878.2098039215684,5,2015,0,2023-05-23 18:10:00,9,1,15
28343,5,3,21822,1673,2,0,443.4494919306635,7,2015,0,2023-05-23 00:19:00,9,1,31
28344,5,4,46570,1765,4,0,2164.8464589235127,7,2015,6,2023-05-23 16:36:00,9,0,34
28345,5,3,16034,767,2,0,1223.4276401564537,5,2015,5,2023-05-23 19:36:00,9,1,14
28346,5,3,17296,1291,2,0,500.3625096824167,5,2015,5,2023-05-23 17:17:00,9,0,39
28347,5,3,20503,1391,3,0,639.8670021567218,5,2015,3,2023-05-23 19:42:00,9,1,30
28348,5,4,32696,2547,2,0,487.3576756968983,5,2015,3,2023-05-23 03:28:00,9,1,49
28349,5,4,20174,691,3,0,1590.89001447178,5,2015,6,2023-05-23 19:35:00,8,1,14
28350,5,4,26338,686,2,0,1924.1326530612246,7,2015,6,2023-05-23 03:33:00,8,1,20
28351,5,3,14204,709,2,0,1034.6713681241185,6,2015,5,2023-05-23 01:16:00,8,1,18
28352,5,4,26438,824,2,0,2006.4308252427184,7,2015,3,2023-05-23 11:55:00,8,2,35
28353,5,4,23041,811,2,0,1330.0135635018496,7,2015,2,2023-05-23 12:16:00,8,0,15
28354,5,3,27230,1707,2,0,495.3286467486819,7,2015,1,2023-05-23 11:50:00,8,2,32
28355,5,3,13954,656,2,0,891.3003048780488,6,2015,0,2023-05-23 16:54:00,8,0,21
28356,5,3,11845,869,2,0,797.2324510932106,8,2015,6,2023-05-23 17:00:00,8,0,28
28357,5,3,12365,550,2,0,925.2,7,2015,5,2023-05-23 15:46:00,8,0,39
28358,5,4,30187,1699,2,0,1320.3313713949383,7,2015,4,2023-05-23 11:35:00,8,2,19
28359,5,3,12654,459,2,0,1416.4618736383443,5,2015,3,2023-05-23 16:13:00,8,0,20
28360,5,4,24504,790,2,0,1353.379746835443,7,2015,2,2023-05-23 16:32:00,8,0,21
28361,5,4,24007,1660,2,0,875.1530120481927,13,2015,1,2023-05-23 19:46:00,8,1,40
28362,5,2,9023,396,3,0,1033.5126262626263,6,2015,0,2023-05-23 22:42:00,8,1,25
28363,5,2,8914,448,2,0,999.2254464285714,6,2015,6,2023-05-23 23:02:00,8,1,25
28364,5,3,16699,804,3,0,1179.3308457711444,4,2015,5,2023-05-23 14:28:00,8,0,25
28365,5,3,13355,635,2,0,895.1307086614173,4,2015,4,2023-05-23 17:22:00,8,0,25
28366,5,4,26034,507,2,0,3111.9289940828403,5,2015,4,2023-05-23 16:20:00,8,0,15
28367,5,4,25275,556,2,0,2445.7805755395684,5,2015,3,2023-05-23 14:52:00,8,0,15
28368,5,3,21233,1424,3,0,643.7296348314607,5,2015,0,2023-05-23 23:05:00,7,1,22
28369,5,2,7349,909,2,0,494.6787678767877,5,2015,1,2023-05-23 15:13:00,5,0,44
28370,5,2,6540,386,2,0,498.5388601036269,9,2015,0,2023-05-23 19:31:00,5,1,44
28371,5,2,9488,737,3,0,655.6797829036635,7,2015,5,2023-05-23 17:18:00,5,0,41
28372,5,2,7809,515,2,0,534.2932038834952,8,2015,4,2023-05-23 16:45:00,5,0,44
28373,5,2,10008,519,2,0,661.1329479768787,9,2015,3,2023-05-23 21:59:00,4,1,44
28374,5,3,18646,1200,2,0,470.0708333333333,9,2015,2,2023-05-23 21:48:00,4,1,44
28375,5,2,10193,551,2,0,615.410163339383,5,2015,1,2023-05-23 15:38:00,4,0,41
28376,5,4,31436,4403,2,0,259.0220304337951,5,2015,0,2023-05-23 17:16:00,4,0,36
28377,5,2,11636,507,2,0,739.9842209072979,5,2015,6,2023-05-23 19:44:00,4,1,41
28378,5,3,17599,744,2,0,943.2540322580645,9,2015,6,2023-05-23 12:17:00,4,0,37
28379,5,3,20577,1360,2,0,461.26176470588234,7,2015,5,2023-05-23 17:42:00,4,0,41
28380,5,3,19173,890,2,0,860.0370786516854,7,2015,5,2023-05-23 11:55:00,4,2,37
28381,5,3,16428,637,2,0,1088.4050235478808,5,2015,4,2023-05-23 15:35:00,4,0,36
28382,5,3,15248,691,2,0,987.4992764109985,7,2015,3,2023-05-23 19:26:00,4,1,36
28383,5,3,16683,646,2,0,1146.139318885449,7,2015,3,2023-05-23 14:25:00,4,0,36
28384,5,3,19156,781,2,0,971.8770806658131,5,2015,2,2023-05-23 15:30:00,4,0,36
28385,5,3,18639,854,2,0,922.1943793911007,8,2015,1,2023-05-23 12:51:00,4,0,36
28386,5,3,21558,961,2,0,995.2341311134235,6,2015,0,2023-05-23 15:38:00,4,0,36
28387,5,4,26973,1508,2,0,677.4310344827586,4,2015,6,2023-05-23 13:03:00,4,0,36
28388,5,4,31836,1388,2,0,808.8364553314121,5,2015,5,2023-05-23 13:55:00,4,0,36
28389,5,4,53509,2514,2,0,977.068814638027,5,2015,4,2023-05-23 16:11:00,4,0,36
28390,5,4,57991,3830,1,0,489.4313315926893,1,2015,6,2023-05-23 16:11:00,1,0,12
28391,5,4,13295,1771,3,0,620.8627893845285,5,2014,5,2023-05-23 16:50:00,10,0,47
28392,5,4,15562,539,3,0,2221.8627087198515,5,2014,4,2023-05-23 16:11:00,10,0,38
28393,5,3,16059,617,2,0,1114.776337115073,6,2014,4,2023-05-23 19:56:00,10,1,47
